kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,sciname_IN_GROOT,Mean_Root_diameter,Root_branching_density,Root_branching_ratio,Root_C_concentration,Root_C_N_ratio,Root_Ca_concentration,Root_K_concentration,Root_length_density_volume,Root_lifespan_mean,Root_lifespan_median,Root_lignin_concentration,Root_Mg_concentration,Root_Mn_concentration,Root_mycorrhizal colonization,Root_N_concentration,Root_P_concentration,Root_tissue_density,Rooting_depth,Specific_root_length,Specific_root_respiration,Root_litter_mass_loss_rate,Root_mass_fraction,Specific_root_area,Root_dry_matter_content,Root_mass_density,Lateral_spread,Coarse_root_fine_root_mass_ratio,Fine_root_mass_leaf_mass_ratio,Root_N_P_ratio,Root_total_structural_carbohydrate_concentration,Root_turnover_rate,Root_production,Root_stele_diameter,Root_stele_fraction,Net_nitrogen_uptake_rate,Root_vessel_diameter
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Medicago,Medicago,sativa,Medicago sativa,Medicago sativa,Medicago_sativa,1,NO,Medicago sativa,Medicago sativa,Medicago sativa,0.722186759,2.626449151963992,4.8571700000000035,421.7366084,26,8.097937813608006,5.3160473244279975,1.82218356228,225.744,180.0350104048,27.7,2.070116728211997,0.3052752624999994,70.45714286,18.50824474,2.0352557644080007,0.045597548,1.78,191.3105917,51,1.456666667,0.311931359,3724.429635,0.083775,0.038378934466400026,18.94620000000002,3.8758998613360056,1.091668456799998,4.473913311435997,491.85955555519973,0.415,910.8265365364007,579.2266667,0.223622915,59.97014486411994,21.148243999999938
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Molluginaceae,Molluginaceae,Mollugo,Mollugo,verticillata,Mollugo verticillata,Mollugo verticillata,Mollugo_verticillata,1,NO,Mollugo verticillata,Mollugo verticillata,NA,0.26283394216799966,2.337604226316,5.0617520000000065,435.0170087931999,38.86417141696005,8.023320432996,4.5647554726920045,1.6650226442479983,424.544,105.50176716792004,123.40143641276,1.7809527639039993,0.36373215237199913,16.319080736791992,16.652439976428,1.9700802050000004,0.2522229067999999,1.0261280969199993,154.8175755627999,40.733754852576,5.619192238580004,0.22902294108400018,1022.1598368536003,0.14646749638799997,0.3127613351931999,24.92780000000003,4.394703688996006,1.1112977543119984,5.682395936775995,508.15002222079937,0.6136736685200007,832.3631090072007,72.52731165467989,0.09631432245199996,41.011064838319996,22.276531999999982
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Monarda,Monarda,fistulosa,Monarda fistulosa,Monarda fistulosa,Monarda_fistulosa,1,NO,Monarda fistulosa,Monarda fistulosa,Monarda fistulosa,0.28925,2.5097114210759965,4.865072000000009,415.5987205251999,35.84337820116006,7.1550791013199975,4.641349878680006,0.9968368898960012,403.204,115.96728069416012,141.84535477016007,1.9278342794159973,0.3581891491799991,40.13513846274801,17.87547,1.906122684796,0.165191358,1.623056774259999,93.37285277,25.4230065,1.414956629,0.411046263,721.8124041476005,0.19904684031999992,0.12293444455099993,18.000000000000004,4.6702010004240035,0.9373297873679981,6.092198906139998,477.26026666639916,0.4387222103280006,307.9230951199999,120.17488978632011,0.08887382316,51.2684081923999,22.031251999999967
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Nepeta,Nepeta,cataria,Nepeta cataria,Nepeta cataria,Nepeta_cataria,1,NO,Nepeta cataria,Nepeta cataria,NA,0.40371946818399995,2.5036329369679966,4.969068000000007,427.52489531559996,44.09671280968005,6.245115213875995,5.025401713024003,1.0713867526640004,344.384,140.55252393104013,146.78169392488002,2.024516070163998,0.35121723365199914,57.73858436547597,11.206561602016011,1.833696197083999,0.20350072693599985,1.2658984152319992,52.67388569080005,14.282655442311986,4.529276523716004,0.3286391398559999,697.6294821308007,0.2372325357320001,0.14422872121419986,18.91400000000001,4.493733282144005,0.8972524443879982,5.948977661075998,475.5279777775989,0.44473190938000035,380.30093426119987,90.56622382984004,0.06373266174400015,56.87860166991989,21.663331999999958
Plantae,Tracheophyta,A,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalidaceae,Oxalis,Oxalis,stricta,Oxalis stricta,Oxalis stricta,Oxalis_stricta,1,NO,Oxalis stricta,Oxalis stricta,Oxalis stricta,0.3403905329639999,2.8061596434159966,4.927706,424.21203354639954,42.52654412116005,7.276905471787992,4.48524102868801,0.6908090160080016,374.372,148.0030270524801,169.64491196408,1.772938716699997,0.32047577371999947,46.39857757939998,11.930977256140007,1.6454533339000004,0.28934907799200044,1.4315769403639989,69.66532376909194,12.536919172607995,1.9980457310160005,0.4172754601319995,704.5645436768006,0.21532125943600017,0.20677500233119975,13,4.913248857864004,0.8771213805319981,5.397186888007996,486.2075333331988,0.3953635869160006,211.94172264440002,116.26093183236017,0.1274819501519999,56.929009440759906,21.638803999999954
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Penstemon,Penstemon,gracilis,Penstemon gracilis,Penstemon gracilis,Penstemon_gracilis,1,NO,Penstemon gracilis,NA,NA,0.40371946818399995,2.5036329369679966,4.969068000000007,427.52489531559996,44.09671280968005,6.245115213875995,5.025401713024003,1.0713867526640004,344.384,140.55252393104013,146.78169392488002,2.024516070163998,0.35121723365199914,57.73858436547597,11.206561602016011,1.833696197083999,0.20350072693599985,1.2658984152319992,52.67388569080005,14.282655442311986,4.529276523716004,0.3286391398559999,697.6294821308007,0.2372325357320001,0.14422872121419986,18.91400000000001,4.493733282144005,0.8972524443879982,5.948977661075998,475.5279777775989,0.44473190938000035,380.30093426119987,90.56622382984004,0.06373266174400015,56.87860166991989,21.663331999999958
Plantae,Tracheophyta,A,Magnoliopsida,Saxifragales,Penthoraceae,Penthoraceae,Penthorum,Penthorum,sedoides,Penthorum sedoides,Penthorum sedoides,Penthorum_sedoides,1,NO,Penthorum sedoides,NA,Penthorum sedoides,0.29953642487599996,2.277694776219996,4.984068000000006,432.0097202075999,40.97555322616003,6.276769102871999,4.303884686748007,1.4634422890079994,405.808,102.57652393104007,149.85120087295985,1.8121322084039977,0.34779686968399925,39.59974865087999,14.59377711531601,1.4657977235480004,0.25703646764000004,0.01,108.76335589841196,20.89953405255599,2.878584438335998,0.32264764112800004,916.640177718001,0.2030245722400002,0.16804954119839993,14.013799999999996,4.110485477840001,1.0772012323919997,5.583990454435995,515.5465999987994,0.5241337233800005,427.9816407431999,82.41116823496003,0.10140134893199997,44.14312767387995,22.30105999999998
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Phleum,Phleum,pratense,Phleum pratense,Phleum pratense,Phleum_pratense,1,NO,Phleum pratense,Phleum pratense,Phleum pratense,0.185683461,2.257584259,4.892070000000004,400.910552,47.66629236,7.166992025528008,5.138179675455997,15.03680673,679.024,121.4345197691201,114.0996356,2.044701060875997,0.30610797415599955,27.80793675,9.288873885,1.4735019300880015,0.155576899,0.152857143,393.5587203,26.20029229,2.879195406763998,0.326589163,1868.107019,0.177006897,4.19049e-4,0.5,0.683501684,1.8097800239159993,4.8449195380719985,643.5111111,0.5942816579720004,1275.2372973988004,178.3922222,0.151298313,31.59752088,22.031251999999974
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Phrymaceae,Phrymaceae,Phryma,Phryma,leptostachya,Phryma leptostachya,Phryma leptostachya,Phryma_leptostachya,1,NO,Phryma leptostachya,NA,NA,0.40371946818399995,2.5036329369679966,4.969068000000007,427.52489531559996,44.09671280968005,6.245115213875995,5.025401713024003,1.0713867526640004,344.384,140.55252393104013,146.78169392488002,2.024516070163998,0.35121723365199914,57.73858436547597,11.206561602016011,1.833696197083999,0.20350072693599985,1.2658984152319992,52.67388569080005,14.282655442311986,4.529276523716004,0.3286391398559999,697.6294821308007,0.2372325357320001,0.14422872121419986,18.91400000000001,4.493733282144005,0.8972524443879982,5.948977661075998,475.5279777775989,0.44473190938000035,380.30093426119987,90.56622382984004,0.06373266174400015,56.87860166991989,21.663331999999958
Plantae,Tracheophyta,A,Magnoliopsida,Solanales,Solanaceae,Solanaceae,Physalis,Physalis,pubescens,Physalis pubescens,Physalis pubescens,Physalis_pubescens,1,NO,Physalis pubescens,Physalis pubescens,NA,0.33932833743999946,2.7870393290759967,4.934600000000001,432.74477295199983,43.286690657960044,7.164350792683989,4.523980002608005,0.7752203969280018,424.992,149.91377549176005,170.71508057460005,1.7711018134519976,0.31631759387199965,56.11612986148,11.52512420562801,1.6310269493320007,0.2891980880760005,1.8227808322560002,58.35204701636001,12.64447382218401,2.0691424445960007,0.41260096217199954,678.2521782960004,0.21432217067600012,0.20282980410719967,13.3072,4.790861885952004,0.8961525860159981,5.431066657723996,488.9804666663986,0.3950323412640007,242.51437247559994,112.25058165612016,0.11941992353999993,56.06733018999991,21.638803999999954
Plantae,Tracheophyta,A,Magnoliopsida,Solanales,Solanaceae,Solanaceae,Physalis,Physalis,virginiana,Physalis virginiana,Physalis virginiana,Physalis_virginiana,1,NO,Physalis virginiana,Physalis virginiana,Physalis virginiana,0.3,2.7410373409919964,4.885950000000003,437.97839922919997,45.16558555976004,6.602108964875995,4.590180517668005,0.862251060276002,415.168,139.40002497152014,164.24811962555998,1.8278350304479976,0.3192050573599997,54.91247723832,11.533013209228011,1.4711578308720001,0.27,1.791825396480001,54,12.51041506188801,2.114286135072,0.4058479410959996,656.6580579496004,0.22570414849200002,0.1904074244909997,13.798800000000007,4.731463951064004,0.9296706258319982,5.793972526027994,492.0499999995987,0.3879479152600007,249.33168282879979,103.26678161220013,0.11717612291199993,55.109628690279905,21.88408399999996
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Plantago,Plantago,lanceolata,Plantago lanceolata,Plantago lanceolata,Plantago_lanceolata,1,NO,Plantago lanceolata,Plantago lanceolata,Plantago lanceolata,0.228368317,2.049180020595998,4.793776000000009,408.6224115,43.67307848,3.748935154,10.14915514,2.994640523,384.736,118.5277713298401,108.06125551847997,3.307777616,0.3610982867839991,80.66666667,10.27893304,1.368689362,0.138912722,0.57,225.0999155,30.52732637,8.105049012,0.394104891,1754.807183,0.22370621,8.316205e-5,18.755400000000016,3.257523724020005,1.2333135704880005,6.068897277415998,530.0880444423999,0.5795215543760003,720.2243274444011,82.124,0.067558798,32.50034491,22.301059999999982
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Persicaria,amphibia,Persicaria amphibia,Persicaria amphibia,Persicaria_amphibia,1,NO,Persicaria amphibia,Polygonum amphibium,Persicaria amphibia,0.23874831919599954,2.104132512031998,5.101804000000009,445.18308114800027,41.03474646076002,7.629457609988004,4.881826851516002,2.3565028700999986,404.068,104.68226612744004,103.99674445855999,2.001531808367999,0.35857544751599907,18.703249172599996,15.076506694163989,1.8453187986720017,0.2292292894999998,0.1,175.28254284704,41.84798726017599,5.257852002792004,0.2552141379279999,1138.5517616283992,0.13421441790399996,0.18559099656420014,34.6,3.8678956573440035,1.2565519283679996,5.639450863659997,523.8362444427999,0.6180457573680004,891.4155235704012,68.70360880999986,0.100558744772,37.66577307100002,22.595395999999994
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Polygonum,thunbergii,Polygonum thunbergii,Persicaria thunbergii,Persicaria_thunbergii,1,NO,Polygonum thunbergii,NA,NA,0.26283394216799966,2.337604226316,5.0617520000000065,435.0170087931999,38.86417141696005,8.023320432996,4.5647554726920045,1.6650226442479983,424.544,105.50176716792004,123.40143641276,1.7809527639039993,0.36373215237199913,16.319080736791992,16.652439976428,1.9700802050000004,0.2522229067999999,1.0261280969199993,154.8175755627999,40.733754852576,5.619192238580004,0.22902294108400018,1022.1598368536003,0.14646749638799997,0.3127613351931999,24.92780000000003,4.394703688996006,1.1112977543119984,5.682395936775995,508.15002222079937,0.6136736685200007,832.3631090072007,72.52731165467989,0.09631432245199996,41.011064838319996,22.276531999999982
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Persicaria,hydropiper,Persicaria hydropiper,Persicaria hydropiper,Persicaria_hydropiper,1,NO,Persicaria hydropiper,Persicaria hydropiper,Polygonum hydropiper,0.25565550580799973,2.3230410425559995,5.115794000000011,439.5839520611999,41.788788229800005,8.169835281592,4.703375121456005,1.5993176978959989,457.064,100.41051976912006,120.48540032460002,1.847722713111998,0.3595685515719992,0,15.524749926759993,2.007140809832001,0.25819812216000004,1.2951159386079996,148.08575991412,40.43237382256801,4.438268275284003,0.294444546436,792.5237344496011,0.14220856739199994,0.3238583103741997,23.787800000000022,4.208108092180003,1.1112977543119986,5.663109204387997,522.8399999987997,0.6083966142360008,735.2139840920007,71.86742214275989,0.10136791479599988,42.4306340582,22.22747599999998
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Persicaria,maculosa,Persicaria maculosa,Persicaria maculosa,Persicaria_maculosa,1,NO,Persicaria maculosa,Polygonum persicaria,NA,0.26283394216799966,2.337604226316,5.0617520000000065,435.0170087931999,38.86417141696005,8.023320432996,4.5647554726920045,1.6650226442479983,424.544,105.50176716792004,123.40143641276,1.7809527639039993,0.36373215237199913,16.319080736791992,16.652439976428,1.9700802050000004,0.2522229067999999,1.0261280969199993,154.8175755627999,40.733754852576,5.619192238580004,0.22902294108400018,1022.1598368536003,0.14646749638799997,0.3127613351931999,24.92780000000003,4.394703688996006,1.1112977543119984,5.682395936775995,508.15002222079937,0.6136736685200007,832.3631090072007,72.52731165467989,0.09631432245199996,41.011064838319996,22.276531999999982
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,tremuloides,Populus tremuloides,Populus tremuloides,Populus_tremuloides,1,NO,Populus tremuloides,Populus tremuloides,Populus tremuloides,0.304,3.373871677572,4.776839999999995,408.5883246,38.01503611,8.498686745,4.345063039,0.022094777,153,95,215.72394164603978,1.26322669,0.226087024,2.5,12.38030869,1.165764798,0.676666667,0.903727273,62.7714861,10.62402888,1.472670123487998,0.352185565,1324.8542262428007,0.20549548197200004,0.079,12.324200000000003,4.8965635785080055,0.8687762951399984,4,447.2745777775997,0.11509691,127,220.38231628308014,0.1373736190519999,57.68644703883993,21.54069199999995
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Portulacaceae,Portulacaceae,Portulaca,Portulaca,oleracea,Portulaca oleracea,Portulaca oleracea,Portulaca_oleracea,1,NO,Portulaca oleracea,Portulaca oleracea,Portulaca oleracea,0.26405408257599955,2.133725083419998,4.888864000000008,373.053093,23.23481154,8.755839991456002,4.940390275184001,2.072694654351999,305.808,134.98551352624008,97.87592634868005,1.9943157158999967,0.363748299335999,30.76627283027999,16.05578303,1.932229117948,0.17781222879199998,0.45730975687200004,204.1311926,42.49188302613999,5.826155861576006,0.2147890196800001,1781.8518128235999,0.11804330530400019,0.142579593293,25.98340000000002,4.3015654443760045,1.0818239440199988,5.612135431307998,513.1149777768,0.5676135517440005,855.9410170900014,97.76813707863997,0.09158410323199997,43.43780829039996,22.276531999999985
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Malus,Malus,domestica,Malus domestica,Malus domestica,Malus_domestica,1,NO,Malus domestica,Malus domestica,Malus domestica,0.28,2.367996125408,5.003544000000009,462.41195,47.176325601400066,7.758426216559996,4.397211404388006,0.049,522.436,30,141.76245963248005,1.666433543263998,0.35599476372799915,33.83333333,13.329831393099992,2.112586250503999,0.3326290415760006,2.4384,101.82494990255998,23.26569289,3.914476097916,0.201547619,637.5863974000005,0.20950496717600006,0.4045763067555994,21.3348,4.5091747428400035,0.9848165346799979,5.57229591564,519.1937555543994,0.5982451495800004,430.18247988199994,85.74899188219999,0.09327288501599999,42.36512476015996,22.227475999999978
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rhamnaceae,Rhamnaceae,Rhamnus,Rhamnus,cathartica,Rhamnus cathartica,Rhamnus cathartica,Rhamnus_cathartica,1,NO,Rhamnus cathartica,Rhamnus cathartica,Rhamnus cathartica,1.0030389165119993,2.1687390737279983,4.911072000000012,452,47.75011020860006,6.597050302579995,5.084410902688,0.726734498376002,410.544,103.51728485608014,146.44394595960003,1.903126717539997,0.38098435591599883,46.33333333,9.9,1.8998791042799992,0.34,1.6966342063359994,31.6,15.982433702311996,5.22,0.285125668,821.8947048772013,0.305,0.17505217232799972,19.519400000000008,4.048233760971998,1.0180858147879983,6.0110576897079975,503.71437777719893,0.4570622155760003,379.8304216351998,112.38189574508002,0.07444365861600008,49.52668867855992,21.83502799999997
Plantae,Tracheophyta,A,Magnoliopsida,Sapindales,Anacardiaceae,Anacardiaceae,Rhus,Rhus,typhina,Rhus typhina,Rhus typhina,Rhus_typhina,1,NO,Rhus canadensis,Rhus typhina,Rhus typhina,0.45,2.53,4.9513380000000025,429.2488436972001,68.12045707924003,7.593360593823991,4.406153724856009,1.3879806621039996,428.96,139.38377965368016,149.2782759880399,1.8514400764599972,0.3146290631239996,40.04742601615199,1.51,1.6437129811720008,0.09,1.6736930817879971,75.9,13.334185310672002,1.5654970375119994,0.411548732067999,844.2401412696008,0.21282488425200002,0.17605367373459993,12.201,4.340367890196004,1.0122695413159981,5.362075866975994,499.58311111039905,0.4277989422880008,304.13749966519964,154.7105047226403,0.12351550019999995,57.36601596971991,21.295411999999946
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Rudbeckia,Rudbeckia,hirta,Rudbeckia hirta,Rudbeckia hirta,Rudbeckia_hirta,1,NO,Rudbeckia bicolor,Rudbeckia hirta,Rudbeckia hirta,0.2691575,2.1830464079479963,4.7678200000000075,418.9406631412,32.86757125472008,7.371962646440001,4.798287672252003,2.6037795159,334.664,127.77651560720007,85.65023749064004,2.038467149051997,0.3471156046079993,12,21.64598,1.5379546959760022,0.14325585,0.071388889,119.2626432,36.89482552,3.3128226041359983,0.287233853,2494.0668142068002,0.11713033350000011,0.11127622201039983,15.03220000000001,3.8603907391360046,1.239037137984,5.730698936527998,522.8620444432,0.5724072514480002,597.3079718051998,100.46346298568002,0.09450206298399999,42.38413588787998,22.521811999999986
Plantae,Tracheophyta,A,Liliopsida,Alismatales,Alismataceae,Alismataceae,Sagittaria,Sagittaria,latifolia,Sagittaria latifolia,Sagittaria latifolia,Sagittaria_latifolia,1,NO,Sagittaria latifolia,NA,Sagittaria latifolia,0.22996280771599983,2.183960794239998,5.085140000000008,423.35995117400046,49.37942338952001,7.340128101300003,4.640524917628003,3.5693134759359975,592.172,102.19477341080005,130.9123890319999,1.8667748567919975,0.32867686849199934,24.62145344339999,13.337312938939995,1.7483984310320015,0.23921223229199998,0.15,138.1539354784001,30.662205046840008,3.386540918784002,0.34465267338399985,1053.6530591023998,0.15309959156400002,0.21664712032760008,33.3,3.112492462720003,1.4660544918560001,5.358946238815996,583.9990666624004,0.6210722287320009,556.0649925104002,86.52321183435996,0.11526061973599992,39.219184190320014,22.104835999999974
